EQPT_REAL_ID,ALARM_ID,ALARM_LVL,ALARM_DESC,ALARM_STATION,SOLUTION
"STK02","0171","2","並批CV#02  分離檢異常-X423","ASEF3-K11-8F-3450-WIP",
"STK02","0172","2","並批CV#02  分離在荷檢異常-X424","ASEF3-K11-8F-3450-WIP",
"STK02","0173","2","並批CV#02  分離氣缸上升端異常-X4","ASEF3-K11-8F-3450-WIP",
"STK02","0174","2","並批CV#02 分離氣缸下降端異常-X42","ASEF3-K11-8F-3450-WIP",
"STK02","0175","2","並批CV#02 有無檢異常-X42F","ASEF3-K11-8F-3450-WIP",
"STK02","0176","2","並批CV#02 出料站升降_上升端(STK)","ASEF3-K11-8F-3450-WIP",
"STK02","0177","2","並批CV#02 出料站升降_下降端(STK)","ASEF3-K11-8F-3450-WIP",
"STK02","0178","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0179","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0180","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0181","2","入料#01 分離檢異常-X442","ASEF3-K11-8F-3450-WIP",
"STK02","0182","2","入料#01  分離在荷檢異常-X443","ASEF3-K11-8F-3450-WIP",
"STK02","0183","2","入料#01 分離氣缸上升端異常-X448","ASEF3-K11-8F-3450-WIP",
"STK02","0184","2","入料#01分離氣缸下降端異常-X449","ASEF3-K11-8F-3450-WIP",
"STK02","0185","2","入料#01 取料站上升端(STK)異常","ASEF3-K11-8F-3450-WIP",
"STK02","0186","2","入料#01 取料站下降端(STK)異常","ASEF3-K11-8F-3450-WIP",
"STK02","0187","2","入料#01_取料站大小MG規正夾緊異常","ASEF3-K11-8F-3450-WIP",
"STK02","0188","2","入料#01_取料站大小MG規正放鬆異常","ASEF3-K11-8F-3450-WIP",
"STK02","0189","2","入料#01_取料站大MG支撐端異常","ASEF3-K11-8F-3450-WIP",
"STK02","0190","2","入料#01_取料站小MG支撐端異常","ASEF3-K11-8F-3450-WIP",
"STK02","0191","2","併批_來源站規正氣缸左右夾異常","ASEF3-K11-8F-3450-WIP",
"STK02","0192","2","併批_來源站規正氣缸左右放異常","ASEF3-K11-8F-3450-WIP",
"STK02","0193","2","併批_來源站規正氣缸1前後夾異常","ASEF3-K11-8F-3450-WIP",
"STK02","0194","2","併批_來源站規正氣缸1前後放異常","ASEF3-K11-8F-3450-WIP",
"STK02","0195","2","併批_來源站規正氣缸2前後夾異常","ASEF3-K11-8F-3450-WIP",
"STK02","0196","2","併批_來源站規正氣缸2前後放異常","ASEF3-K11-8F-3450-WIP",
"STK02","0197","2","併批_目的站規正氣缸左右夾異常","ASEF3-K11-8F-3450-WIP",
"STK02","0198","2","併批_目的站規正氣缸左右放異常","ASEF3-K11-8F-3450-WIP",
"STK02","0199","2","併批_目的站規正氣缸1前後夾異常","ASEF3-K11-8F-3450-WIP",
"STK02","0200","2","併批_目的站規正氣缸1前後放異常","ASEF3-K11-8F-3450-WIP",
"STK02","0201","2","併批_目的站規正氣缸2前後夾異常","ASEF3-K11-8F-3450-WIP",
"STK02","0202","2","併批_目的站規正氣缸2前後放異常","ASEF3-K11-8F-3450-WIP",
"STK02","0203","2","併批CV#02 規正氣缸1_前後夾異常","ASEF3-K11-8F-3450-WIP",
"STK02","0204","2","併批CV#02 規正氣缸1_前後放異常","ASEF3-K11-8F-3450-WIP",
"STK02","0205","2","併批CV#02 規正氣缸2_前後夾異常","ASEF3-K11-8F-3450-WIP",
"STK02","0206","2","併批CV#02 規正氣缸2_前後放異常","ASEF3-K11-8F-3450-WIP",
"STK02","0207","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0208","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0209","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0210","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0211","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0212","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0213","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0214","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0215","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0216","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0217","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0218","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0219","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0220","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0221","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0222","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0223","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0224","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0225","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0226","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0227","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0228","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0229","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0230","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0231","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0232","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0233","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0234","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0235","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0236","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0237","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0238","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0239","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0240","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0241","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0242","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0243","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0244","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0245","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0246","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0247","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0248","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0249","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0250","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0251","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0252","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0253","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0254","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0255","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0256","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0257","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0258","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0259","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0260","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0261","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0262","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0263","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0264","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0265","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0266","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0267","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0268","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0269","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0270","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0271","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0272","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0273","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0274","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0275","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0276","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0277","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0278","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0279","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0280","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0281","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0282","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0283","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0284","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0285","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0286","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0287","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0288","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0289","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0290","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0291","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0292","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0293","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0294","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0295","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0296","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0297","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0298","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0299","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0300","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0301","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0302","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0303","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0304","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0305","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0306","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0307","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0308","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0309","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0310","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0311","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0312","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0313","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0314","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0315","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0316","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0317","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0318","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0319","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0320","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0321","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0322","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0323","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0324","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0325","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0326","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0327","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0328","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0329","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0330","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0331","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0332","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0333","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0334","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0335","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0336","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0337","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0338","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0339","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0340","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0341","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0342","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0343","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0344","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0345","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0346","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0347","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0348","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0349","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0350","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0351","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0352","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0353","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0354","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0355","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0356","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0357","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0358","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0359","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0360","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0361","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0362","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0363","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0364","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0365","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0366","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0367","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0368","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0369","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0370","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0371","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0372","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0373","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0374","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0375","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0376","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0377","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0378","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0379","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0380","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0381","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0382","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0383","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0384","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0385","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0386","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0387","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0388","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0389","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0390","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0391","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0392","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0393","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0394","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0395","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0396","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0397","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0398","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0399","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0400","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0401","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0402","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0403","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0404","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0405","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0406","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0407","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0408","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0409","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0410","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0411","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0412","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0413","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0414","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0415","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0416","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0417","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0418","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0419","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0420","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0421","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0422","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0423","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0424","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0425","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0426","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0427","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0428","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0429","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0430","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0431","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0432","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0433","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0434","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0435","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0436","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0437","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0438","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0439","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0440","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0441","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0442","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0443","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0444","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0445","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0446","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0447","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0448","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0449","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0450","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0451","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0452","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0453","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0454","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0455","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0456","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0457","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0458","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0459","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0460","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0461","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0462","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0463","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0464","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0465","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0466","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0467","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0468","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0469","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0470","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0471","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0472","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0473","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0474","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0475","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0476","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0477","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0478","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0479","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0480","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0481","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0482","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0483","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0484","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0485","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0486","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0487","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0488","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0489","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0490","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0491","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0492","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0493","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0494","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0495","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0496","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0497","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0498","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0499","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0500","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0501","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0502","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0503","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0504","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0505","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0506","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0507","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0508","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0509","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0510","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0511","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0512","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0513","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0514","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0515","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0516","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0517","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0518","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0519","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0520","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0521","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0522","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0523","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0524","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0525","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0526","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0527","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0528","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0529","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0530","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0531","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0532","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0533","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0534","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0535","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0536","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0537","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0538","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0539","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0540","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0541","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0542","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0543","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0544","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0545","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0546","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0547","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0548","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0549","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0550","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0551","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0552","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0553","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0554","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0555","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0556","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0557","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0558","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0559","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0560","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0561","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0562","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0563","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0564","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0565","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0566","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0567","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0568","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0569","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0570","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0571","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0572","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0573","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0574","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0575","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0576","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0577","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0578","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0579","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0580","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0581","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0582","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0583","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0584","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0585","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0586","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0587","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0588","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0589","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0590","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0591","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0592","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0593","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0594","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0595","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0596","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0597","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0598","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0599","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0600","2","","ASEF3-K11-8F-3450-WIP",
